x,y,hh_id,hh_pop,villagename,latitude,longitude,region_nam,region_cod,constituen,constitue1,ea_type,ea_subtype,ea_type_co,ea_subty_1,ea_code,ea,id2,sq_m,sq_km,ha,status,ea_no,_a_subtype,region,constitue,_a_no,hh_size,pop_size,comments,history,eanumber,arm2,eanumber2,eas_studya,eas_stud_1,eas_stud_2,eas_stud_3,eas_stud_4,eas_stud_5,eas_stud_6,eas_stud_7,eas_stud_8,eas_stud_9,eas_stud10,eas_stud11,eas_stud12,eas_stud13,eas_stud14,eas_stud15,eas_stud16,eas_stud17,eas_stud18,eas_stud19,eas_stud20,eas_stud21,eas_stud22,eas_stud23,eas_stud24,eas_stud25,eas_stud26,eas_stud27,eas_stud28,ea_actual,intarm_actual,eas_stud31,eas_stud32,eas_stud33,eas_stud34,eas_stud35,eas_stud36,eas_stud37
23.718046,-17.832361,ZA05-3156-01,3,Kansoko,-17.832359,23.71805,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.718321,-17.832222,ZA05-3157-10,6,Kansoko,-17.83222,23.718321,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.718832,-17.8326,ZA05-3158-09,2,Kansoko,-17.8326,23.71883,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.719166,-17.832273,ZA05-3159-08,6,Kansoko,-17.83227,23.71917,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.71917,-17.831949,ZA05-3160-05,7,Kansoko,-17.831949,23.71917,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.719406,-17.83173,ZA05-3161-04,6,Kansoko,-17.83173,23.71941,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.719442,-17.831345,ZA05-3162-03,9,Kansoko,-17.831341,23.71944,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.718281,-17.831621,ZA05-3163-02,5,Kansoko,-17.831619,23.718281,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.718716,-17.831585,ZA05-3164-01,5,Kansoko,-17.831591,23.718719,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
24.143204,-17.660912,ZA05-3174-09,4,Kenyani,-17.66091,24.1432,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.143167,-17.660715,ZA05-3175-08,7,Kenyani,-17.660721,24.143169,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.14369,-17.660624,ZA05-3176-07,5,Kenyani,-17.66062,24.14369,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.143772,-17.660761,ZA05-3177-06,3,Kenyani,-17.660761,24.14377,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.143457,-17.6612,ZA05-3178-05,3,Kenyani,-17.6612,24.143459,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.138056,-17.666283,ZA05-3179-04,5,Kangongo Village,-17.666281,24.13806,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.137682,-17.666073,ZA05-3180-01,3,Kandiyana 2,-17.666071,24.13768,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.138071,-17.665989,ZA05-3181-10,6,Kangongo Village,-17.665991,24.138069,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.138294,-17.665163,ZA05-3182-09,5,Kasheshe,-17.665159,24.13829,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
23.703703,-17.852043,ZA05-3183-08,5,Masida,-17.852039,23.703699,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.703997,-17.85264,ZA05-3184-07,5,Masida,-17.85264,23.704,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.703634,-17.852623,ZA05-3185-06,2,Masida,-17.852619,23.70363,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.703941,-17.853086,ZA05-3186-05,3,Masida,-17.85309,23.703939,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.703556,-17.853081,ZA05-3187-04,5,Masida,-17.853081,23.70356,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.703852,-17.853533,ZA05-3188-03,3,Masida,-17.853531,23.70385,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.704227,-17.853237,ZA05-3189-02,6,Masida,-17.853239,23.704229,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,10599017,Communal Land,Caprivi,Linyanti,10599017,91,398,,,0,0,,101,Caprivi,1,5,Linyanti,Rural,,99,,17,10599017,229,6183666.5,6.1799998,618.37,,Communal Land,Caprivi,Linyanti,10599017,91,398,,,1,0,0,0,102,,,,Communal Land,10599017,0,0,,matched (3)
23.704594,-17.8538,ZA05-3190-09,3,Masida,-17.8538,23.70459,Caprivi,1,5,Linyanti,Rural,,99,,16,10599016,228,652920.19,.64999998,65.290001,,10599016,Communal Land,Caprivi,Linyanti,10599016,80,280,,,10599016,2,10599016,100,Caprivi,1,5,Linyanti,Rural,,99,,16,10599016,228,652920.1899999999,.64999998,65.290001,,Communal Land,Caprivi,Linyanti,10599016,80,280,,,0,22,78.571426,79,101,TV03,TV,3,Communal Land,10599016,10599016,2,10599016,matched (3)
23.704102,-17.85383,ZA05-3191-08,5,Masida,-17.85383,23.7041,Caprivi,1,5,Linyanti,Rural,,99,,16,10599016,228,652920.19,.64999998,65.290001,,10599016,Communal Land,Caprivi,Linyanti,10599016,80,280,,,10599016,2,10599016,100,Caprivi,1,5,Linyanti,Rural,,99,,16,10599016,228,652920.1899999999,.64999998,65.290001,,Communal Land,Caprivi,Linyanti,10599016,80,280,,,0,22,78.571426,79,101,TV03,TV,3,Communal Land,10599016,10599016,2,10599016,matched (3)
23.920982,-18.158556,ZA05-3194-05,3,,-18.15856,23.92098,Caprivi,1,5,Linyanti,Rural,,99,,49,10599049,261,5485909.5,5.4899998,548.59003,,10599049,Communal Land,Caprivi,Linyanti,10599049,73,295,,,10599049,4,10599049,133,Caprivi,1,5,Linyanti,Rural,,99,,49,10599049,261,5485909.5,5.4899998,548.59003,,Communal Land,Caprivi,Linyanti,10599049,73,295,,,1,2,6.7796602,7,134,RO50,RO,50,Communal Land,10599049,10599049,4,10599049,matched (3)
23.920429,-18.159084,ZA05-3195-04,1,,-18.159081,23.920429,Caprivi,1,5,Linyanti,Rural,,99,,49,10599049,261,5485909.5,5.4899998,548.59003,,10599049,Communal Land,Caprivi,Linyanti,10599049,73,295,,,10599049,4,10599049,133,Caprivi,1,5,Linyanti,Rural,,99,,49,10599049,261,5485909.5,5.4899998,548.59003,,Communal Land,Caprivi,Linyanti,10599049,73,295,,,1,2,6.7796602,7,134,RO50,RO,50,Communal Land,10599049,10599049,4,10599049,matched (3)
23.919821,-18.159513,ZA05-3196-03,1,,-18.15951,23.919821,Caprivi,1,5,Linyanti,Rural,,99,,49,10599049,261,5485909.5,5.4899998,548.59003,,10599049,Communal Land,Caprivi,Linyanti,10599049,73,295,,,10599049,4,10599049,133,Caprivi,1,5,Linyanti,Rural,,99,,49,10599049,261,5485909.5,5.4899998,548.59003,,Communal Land,Caprivi,Linyanti,10599049,73,295,,,1,2,6.7796602,7,134,RO50,RO,50,Communal Land,10599049,10599049,4,10599049,matched (3)
23.920673,-18.158836,ZA05-3198-01,3,,-18.15884,23.92067,Caprivi,1,5,Linyanti,Rural,,99,,49,10599049,261,5485909.5,5.4899998,548.59003,,10599049,Communal Land,Caprivi,Linyanti,10599049,73,295,,,10599049,4,10599049,133,Caprivi,1,5,Linyanti,Rural,,99,,49,10599049,261,5485909.5,5.4899998,548.59003,,Communal Land,Caprivi,Linyanti,10599049,73,295,,,1,2,6.7796602,7,134,RO50,RO,50,Communal Land,10599049,10599049,4,10599049,matched (3)
23.767057,-17.814951,ZA05-3207-10,5,,-17.814951,23.767059,Caprivi,1,5,Linyanti,Rural,,99,,20,10599020,232,1124773.1,1.12,112.48,,10599020,Communal Land,Caprivi,Linyanti,10599020,74,323,,,10599020,2,10599020,104,Caprivi,1,5,Linyanti,Rural,,99,,20,10599020,232,1124773.1,1.12,112.48,,Communal Land,Caprivi,Linyanti,10599020,74,323,,,0,0,0,0,105,TV34,TV,34,Communal Land,10599020,10599020,2,10599020,matched (3)
23.76717,-17.820278,ZA05-3209-08,7,,-17.82028,23.76717,Caprivi,1,5,Linyanti,Rural,,99,,18,10599018,230,2199482.5,2.2,219.95,,10599018,Communal Land,Caprivi,Linyanti,10599018,68,261,,,10599018,3,10599018,102,Caprivi,1,5,Linyanti,Rural,,99,,18,10599018,230,2199482.5,2.2,219.95,,Communal Land,Caprivi,Linyanti,10599018,68,261,,,0,0,0,0,103,RV45,RV,45,Communal Land,10599018,10599018,3,10599018,matched (3)
24.132671,-17.664703,ZA05-3210-05,5,Kasheshe1,-17.6647,24.132669,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.132614,-17.665674,ZA05-3211-04,6,Kasheshe1,-17.66567,24.13261,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.132271,-17.665733,ZA05-3212-03,5,Kasheshe1,-17.66573,24.132271,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.132761,-17.66588,ZA05-3214-01,6,Kasheshe1,-17.66588,24.132759,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.133671,-17.666574,ZA05-3215-10,1,Kasheshe1,-17.666571,24.133671,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.133736,-17.667744,ZA05-3216-09,5,Kasheshe1,-17.66774,24.133739,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.133703,-17.668356,ZA05-3217-08,5,Kasheshe1,-17.66836,24.133699,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.132191,-17.666967,ZA05-3218-07,2,Kasheshe1,-17.666969,24.132191,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
23.650776,-17.886833,ZA05-3246-03,1,Mpihukazi,-17.886829,23.65078,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.650866,-17.88689,ZA05-3247-02,2,Mabanga,-17.88689,23.650869,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.630299,-17.901314,ZA05-3248-01,3,Mabanga,-17.90131,23.630301,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.630259,-17.901428,ZA05-3249-10,2,Mabanga,-17.90143,23.63026,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.630051,-17.901539,ZA05-3250-06,4,Mabanga,-17.901541,23.630051,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.630135,-17.901567,ZA05-3251-05,6,Mabanga,-17.901569,23.630131,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.629686,-17.901051,ZA05-3252-04,2,Mabanga,-17.901051,23.62969,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.629696,-17.901209,ZA05-3253-03,2,Mabanga,-17.901211,23.6297,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.629971,-17.901382,ZA05-3254-02,3,Mabanga,-17.901381,23.629971,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.697268,-17.862801,ZA05-3293-05,5,Mapilelo,-17.862801,23.697269,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
23.69734,-17.86335,ZA05-3294-04,2,Mapilelo,-17.86335,23.69734,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
23.69813,-17.863287,ZA05-3295-03,5,Mapilelo,-17.863291,23.69813,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
23.698599,-17.86356,ZA05-3296-02,7,Womba,-17.86356,23.698601,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
23.698721,-17.863752,ZA05-3297-01,8,Womba,-17.86375,23.698721,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
